latitude,longitude,gi_star,p_value,hotspot_category,weight_sum
8.538100763984227,76.92085862219336,0.7837542199268311,0.095,Not Significant,0.009812074
8.54352488061151,76.92088576332121,-0.08269731404241477,0.473,Not Significant,0.019624148
8.545332919131564,76.92089481433628,0.14292519083898764,0.289,Not Significant,0.009812074
8.565221331101693,76.92099450660794,-0.8423546636828811,0.001,Cold Spot (99% Confidence),0.041077666
8.75506417059016,76.92195822309516,,0.001,Not Significant,0.003991352
8.467578171010427,76.92232341135724,-0.00550246174904643,0.435,Not Significant,0.009812074
8.471194258884578,76.92234136554055,-0.11090951623393831,0.453,Not Significant,0.007816398
8.473002302557031,76.92235034561165,-0.030573393556149332,0.461,Not Significant,0.009812074
8.474810346053012,76.9223593276691,-0.23731493976724494,0.246,Not Significant,0.029269916
8.476618389372497,76.92236831171296,0.17286449546044755,0.259,Not Significant,0.007816398
8.487466645580819,76.9224222576929,-0.654289925163691,0.014,Cold Spot (95% Confidence),0.015632796
8.49108272956992,76.92244025557946,-0.2180371855348191,0.362,Not Significant,0.009812074
8.492890771299237,76.92244925750293,-0.5600832924724763,0.057,Not Significant,0.0236155
8.496506854227235,76.92246726731048,0.45785386276094925,0.121,Not Significant,0.007816398
8.501930977292078,76.92249429692397,-0.1194368586962651,0.463,Not Significant,0.029436222
8.514587258244843,76.92255743557209,0.6833139429966271,0.083,Not Significant,0.009812074
8.527243530509482,76.92262067160276,-0.1912527353014648,0.372,Not Significant,0.003991352
8.530859606701837,76.92263875692886,-0.3605457824052433,0.183,Not Significant,0.009812074
8.532667644531573,76.92264780257362,-0.4653135156229529,0.159,Not Significant,0.009812074
8.539899794073401,76.92268400503161,0.1501755835758718,0.285,Not Significant,0.02727424
8.54351586777753,76.92270211818867,0.0249204810361822,0.384,Not Significant,0.01363712
8.547131940770074,76.92272023929822,-0.256939483955268,0.335,Not Significant,0.01363712
8.559788190636015,76.92278372581309,-0.8422526465066794,0.001,Cold Spot (99% Confidence),0.029269916
8.563404260422804,76.92280188271353,1.6901450872109383,0.04,Hot Spot (95% Confidence),0.003991352
8.7659030216395,76.9238313753866,,0.001,Not Significant,0.015632796
8.471185314996212,76.92415737813373,-0.3498787569297943,0.106,Not Significant,0.007982704
8.491073764385197,76.9242563614524,-0.13498804783643562,0.487,Not Significant,0.003991352
8.496497883234053,76.92428339866267,0.0593161862996075,0.352,Not Significant,0.009812074
8.498305922496467,76.9242924150437,0.07051973177102877,0.332,Not Significant,0.009812074
8.51096219237544,76.92435558540147,1.3573729226126765,0.02,Hot Spot (95% Confidence),0.015632796
8.512770230220863,76.92436461769465,0.5660294511584741,0.087,Not Significant,0.056710462
8.514578267888993,76.92437365197708,0.7985984216703519,0.041,Hot Spot (95% Confidence),0.01363712
8.523618453569027,76.92441885322917,-0.38592354500165954,0.116,Not Significant,0.01363712
8.527234526598727,76.92443694765619,-0.17529281490564483,0.336,Not Significant,0.01363712
8.538082741424667,76.92449127868899,0.045956979443411226,0.358,Not Significant,0.035256944
8.539890776606892,76.92450034082538,0.8350395538977011,0.059,Not Significant,0.007816398
8.541698811611278,76.92450940495169,-0.12935903778441893,0.476,Not Significant,0.029269916
8.543506846437788,76.92451847106797,0.2848382391051399,0.18,Not Significant,0.005820722
8.552547017900899,76.92456383150034,-0.39793162443676333,0.251,Not Significant,0.009812074
8.597747808338521,76.92479138011481,,0.001,Not Significant,0.007816398
8.659220703672798,76.92510284372828,,0.001,Not Significant,0.01363712
8.463944201715961,76.92593742058973,1.555759440724142,0.01,Hot Spot (99% Confidence),0.019624148
8.465752242220324,76.92594640964207,0.9696798819584325,0.027,Hot Spot (95% Confidence),0.027440546000000003
8.467560282548336,76.9259554006843,0.6623574303967574,0.068,Not Significant,0.019624148
8.46936832269996,76.92596439371651,0.2695862512444477,0.18,Not Significant,0.003991352
8.47298440247389,76.92598238575097,-0.42586935431681217,0.122,Not Significant,0.005820722
8.4874487145067,76.92605443349652,0.22607914519616654,0.23,Not Significant,0.015799102000000002
8.489256752715617,76.92606344842132,-0.17219696267239457,0.377,Not Significant,0.007816398
8.498296941107023,76.92610855290387,-0.006150465394179895,0.411,Not Significant,0.017628472
8.505529088634137,76.92614467232293,-0.32707325846727936,0.288,Not Significant,0.003991352
8.507337125073104,76.92615370715487,-0.4703279819437858,0.116,Not Significant,0.009812074
8.510953197419413,76.92617178279171,1.2711364709660995,0.018,Hot Spot (95% Confidence),0.015632796
8.51276123332668,76.92618082359668,0.4336286803272604,0.122,Not Significant,0.058706138000000005
8.514569269056643,76.92618986639278,0.8837701384721927,0.028,Hot Spot (95% Confidence),0.003991352
8.521801410202682,76.92622605748905,-0.21675461013976455,0.337,Not Significant,0.01180775
8.523609445045558,76.92623511024131,-0.0027667710951635206,0.436,Not Significant,0.003991352
8.525417479710907,76.92624416498495,-0.020690234473560283,0.433,Not Significant,0.009812074
8.52903354850888,76.9262622804466,0.29699125482707095,0.168,Not Significant,0.02544487
8.530841582641427,76.92627134116465,0.23568916819069294,0.198,Not Significant,0.009812074
8.532649616596299,76.92628040387426,-0.04772464101525357,0.445,Not Significant,0.003991352
8.572426318577758,76.92648028744317,-0.5249946119685328,0.155,Not Significant,0.009812074
8.621243061970578,76.92672691726196,,0.001,Not Significant,0.007816398
8.691755904544936,76.92708572667311,,0.001,Not Significant,0.007816398
8.46393524872047,76.92775339534133,0.6390670494478757,0.052,Not Significant,0.056710462
8.465743287285305,76.92776239285666,1.0919534965725295,0.017,Hot Spot (95% Confidence),0.037418926000000005
8.467551325673774,76.92777139236381,0.8467310337908187,0.044,Hot Spot (95% Confidence),0.033427574
8.472975439780587,76.92779840283642,-0.6616632650800349,0.039,Cold Spot (95% Confidence),0.007816398
8.482015626427795,76.92784346013087,2.044687335847367,0.007,Hot Spot (99% Confidence),0.01180775
8.483823663227279,76.92785247756616,0.68798387873117,0.062,Not Significant,0.09412938800000001
8.485631699850032,76.92786149699373,1.1080986752490771,0.014,Hot Spot (95% Confidence),0.050723434000000005
8.487439736296004,76.92787051841357,0.7697301911477874,0.055,Not Significant,0.003991352
8.49467188031144,76.92790662401679,0.33163524613728407,0.182,Not Significant,0.054881092000000006
8.496479915872992,76.92791565539878,1.3661688701091064,0.012,Hot Spot (95% Confidence),0.003991352
8.498287951257558,76.92792468877334,0.348281788543909,0.152,Not Significant,0.013803426
8.503712056348915,76.92795180085287,-0.4954616136378492,0.051,Not Significant,0.015632796
8.505520091025135,76.92796084219812,-0.3878034134401978,0.153,Not Significant,0.009812074
8.514560261747837,76.92800607881733,0.23904527461633873,0.199,Not Significant,0.017628472
8.516368295360438,76.92801513212005,0.01117071607541151,0.383,Not Significant,0.01363712
8.518176328795642,76.92802418741586,0.0669436743476333,0.336,Not Significant,0.009812074
8.519984362053417,76.92803324470474,0.0682765789142645,0.351,Not Significant,0.01363712
8.52360042803651,76.92805136526208,-0.31005401223642104,0.217,Not Significant,0.025611176
8.525408460761756,76.9280604285306,-0.002373547932955407,0.415,Not Significant,0.017628472
8.527216493309425,76.92806949379242,0.4417325937270842,0.092,Not Significant,0.01363712
8.529024525679473,76.9280785610476,0.07848287908095823,0.321,Not Significant,0.045069018
8.530832557871868,76.92808763029615,0.20223382432401807,0.231,Not Significant,0.023449194
8.53264058988657,76.92809670153814,0.057601876641148235,0.365,Not Significant,0.007816398
8.541680747293428,76.92814208765117,0.038317993982128234,0.395,Not Significant,0.009812074
8.552528930310174,76.92819661677972,0.49998018807795236,0.16,Not Significant,0.009812074
8.572417249179844,76.92829677329351,-0.3980003328759078,0.272,Not Significant,0.007816398
8.576033304836619,76.92831500949534,-0.4826402827912764,0.178,Not Significant,0.009812074
8.458502176371262,76.92954236212772,-0.06919191686380573,0.478,Not Significant,0.045069018
8.460310213523693,76.92955136212534,0.6102281157253229,0.071,Not Significant,0.007816398
8.462118250499838,76.92956036411645,0.47826002362254816,0.084,Not Significant,0.009812074
8.463926287299675,76.92956936810117,0.6868684843040566,0.044,Hot Spot (95% Confidence),0.023449194
8.46573432392316,76.9295783740795,0.9555636033842915,0.027,Hot Spot (95% Confidence),0.02544487
8.482006645592698,76.92965951760482,0.7833681386594489,0.035,Hot Spot (95% Confidence),0.01363712
8.483814680450662,76.92966854352183,1.0214425915823035,0.015,Hot Spot (95% Confidence),0.031265592
8.487430749636282,76.92968660133828,0.1892331515281358,0.222,Not Significant,0.009812074
8.489238783963868,76.92969563323781,-0.3305092896436735,0.178,Not Significant,0.007816398
8.4946628858853,76.9297227409021,2.04404903757133,0.007,Hot Spot (99% Confidence),0.017628472
8.496470919505208,76.92973178077892,0.14347492529748623,0.287,Not Significant,0.060701814
8.500086986213956,76.92974986651593,-0.01716395089344574,0.431,Not Significant,0.007816398
8.503703052214364,76.92976796023105,-0.2721585904505355,0.269,Not Significant,0.007816398
8.512743214114472,76.92981322942559,0.41743496181140516,0.127,Not Significant,0.007816398
8.51635927763338,76.92983135106702,0.06176907179028737,0.333,Not Significant,0.013803426
8.51816730912673,76.92984041488018,0.17860174684536148,0.253,Not Significant,0.017628472
8.525399433325243,76.92987669008296,0.18875985731473735,0.258,Not Significant,0.007816398
8.529015494359053,76.92989483965518,0.36971570696358774,0.134,Not Significant,0.015632796
8.532631554682172,76.9299129972085,-0.1164638208989172,0.466,Not Significant,0.01363712
8.53805564383367,76.92994024850373,-0.39760075457681,0.249,Not Significant,0.021453518
8.545287760212187,76.92997661150113,-0.39793162443676333,0.269,Not Significant,0.009812074
8.554327901679997,76.93002211015097,-0.39747702594513573,0.249,Not Significant,0.027440546000000003
8.559751984422745,76.93004943329136,,0.001,Not Significant,0.009812074
8.747785853928702,76.93100775015732,,0.001,Not Significant,0.007816398
8.456685176969078,76.93134930105683,0.6051657781120685,0.104,Not Significant,0.01363712
8.458493212354638,76.93135830751638,0.5520417164064025,0.102,Not Significant,0.017628472
8.460301247563939,76.93136731597129,0.06460317485854805,0.341,Not Significant,0.021619824
8.46210928259695,76.93137632642163,0.061290932816986256,0.35,Not Significant,0.015632796
8.463917317453623,76.9313853388674,0.3672989531715728,0.137,Not Significant,0.007816398
8.474765522888672,76.93143945544895,0.19291130578745225,0.279,Not Significant,0.009812074
8.48018962322275,76.93146654068192,0.6702287596493436,0.064,Not Significant,0.003991352
8.481997656314096,76.9314755730847,0.1998464091455787,0.208,Not Significant,0.009812074
8.483805689228705,76.93148460748337,0.3353922189689276,0.12,Not Significant,0.01363712
8.485613721966546,76.93149364387807,0.17176340422896658,0.225,Not Significant,0.013803426
8.491037819119063,76.93152076503854,-0.5017578948716968,0.081,Not Significant,0.003991352
8.50007797750106,76.93156600689683,-0.2262794891870849,0.347,Not Significant,0.01363712
8.5018860086463,76.9315750612575,-0.26284780356907544,0.275,Not Significant,0.007816398
8.503694039614404,76.93158411761465,-0.3226712297188465,0.218,Not Significant,0.009812074
8.505502070405324,76.93159317596827,-0.4093021117323113,0.165,Not Significant,0.015632796
8.514542221701031,76.93163849768551,-0.3257445373276831,0.17,Not Significant,0.02544487
8.519966310349997,76.93166571467671,-0.21615444366591996,0.335,Not Significant,0.048894064
8.529006454547657,76.93171111626755,0.1903625459380391,0.235,Not Significant,0.003991352
8.568783036181776,76.9319114764945,,0.001,Not Significant,0.01363712
8.624831709031374,76.93219544386356,,0.001,Not Significant,0.009812074
8.462100306270669,76.93319228673133,-0.0061005689214073755,0.403,Not Significant,0.007816398
8.467524404476551,76.93321935544382,-0.2997957377003344,0.265,Not Significant,0.009812074
8.480180627445842,76.93328258568613,-0.5505105921250606,0.015,Cold Spot (95% Confidence),0.06269749000000001
8.481988658592028,76.9332916265686,0.27308954444846106,0.168,Not Significant,0.003991352
8.485604720354107,76.93330971432711,-0.3072108127152408,0.159,Not Significant,0.01180775
8.487412750969925,76.9333187612032,-0.272699406140414,0.221,Not Significant,0.003991352
8.498260930949437,76.93337308441853,0.22104357685727605,0.22,Not Significant,0.003991352
8.514533188963124,76.93345470412537,0.127459783441006,0.297,Not Significant,0.003991352
8.516341216744735,76.93346378297431,-0.14623204038135115,0.426,Not Significant,0.01363712
8.518149244348892,76.93347286382193,0.15113452213885456,0.264,Not Significant,0.009812074
8.534421484795013,76.93355468139923,-0.26952199877410093,0.37,Not Significant,0.007816398
8.545269637092295,76.93360931641047,-0.5955851719162529,0.08,Not Significant,0.009812074
8.563349876674181,76.9337005347216,-0.5504072094748867,0.131,Not Significant,0.009812074
8.637478672041528,76.93407662117937,1.085112667610864,0.074,Not Significant,0.01180775
8.45485919589823,76.93497214756418,0.6460625446406559,0.143,Not Significant,0.007816398
8.456667227568355,76.93498116893544,-0.36990892613651855,0.306,Not Significant,0.02544487
8.46751541388645,76.93503533914475,-0.1877889814158917,0.395,Not Significant,0.009812074
8.469323444322011,76.93504437451035,-0.04977902331912009,0.451,Not Significant,0.009812074
8.472939504663564,76.93506245123974,0.444427009585563,0.147,Not Significant,0.02727424
8.480171623227344,76.9350986286925,0.5188101447397627,0.097,Not Significant,0.01363712
8.481979652426542,76.9351076780547,-0.07850492447607568,0.481,Not Significant,0.003991352
8.483787681448973,76.9351167294166,-0.23544048117025132,0.232,Not Significant,0.009812074
8.489211767455286,76.93514389550093,-0.05815705285866431,0.471,Not Significant,0.003991352
8.494635851869344,76.93517107958415,-0.22834941702025055,0.394,Not Significant,0.007816398
8.49644387965336,76.9351801449452,-0.17754305188753697,0.394,Not Significant,0.009812074
8.500059934690164,76.93519828166751,-0.2538460663492397,0.283,Not Significant,0.027440546
8.50910006918162,76.9352436584768,-0.32592925634620773,0.32,Not Significant,0.009812074
8.512716121737219,76.93526182320285,-0.37595130823991524,0.144,Not Significant,0.019624148
8.519948224719384,76.93529817666105,-0.22692327853718222,0.333,Not Significant,0.003991352
8.523564275145365,76.93531636539392,0.2586418910534136,0.224,Not Significant,0.003991352
8.530796373865664,76.93535276686903,-0.045793969379582376,0.439,Not Significant,0.003991352
8.532604398101425,76.93536187224,-0.5456607454577831,0.067,Not Significant,0.01363712
8.539836493266126,76.93539831373423,-0.12635968288172345,0.474,Not Significant,0.013803426
8.541644516612532,76.93540742911055,0.025445759326092113,0.363,Not Significant,0.003991352
8.563340782876315,76.93551696973427,-0.4869468671676159,0.179,Not Significant,0.007816398
8.583229004382588,76.93561763519376,,0.001,Not Significant,0.007816398
8.637469498369777,76.93589340893391,-0.018237347880426674,0.418,Not Significant,0.04091136
8.639277512052654,76.93590263244175,0.9013731369371828,0.08,Not Significant,0.01363712
